job_name,submit_time,origin,assigned,k,duration,latency_ms,carbon_g,dropped
j_083138,17537429.1,Germany,US_West,2,4188.9,153.0,52.408583333316365,False
j_010130,17537601.0,US_West,France,5,7.4,146.0,0.018499999996274708,False
j_028366,17537888.2,US_Central,France,1,1793.7,113.0,4.484249999998138,False
j_010148,17538006.7,US_West,France,4,19.4,146.0,0.04849999999627471,False
j_064853,17538490.3,France,France,1,6247.4,0.0,15.618499999996274,False
j_064895,17538501.4,France,US_West,5,3.1,146.0,0.03530555557252632,False
j_046628,17539084.0,US_East,France,5,4.7,90.0,0.011749999998137355,False
j_046641,17539140.5,US_East,France,3,639.7,90.0,1.5992499999981373,False
j_083154,17539274.7,Germany,US_West,5,10.4,153.0,0.13866666664679844,False
j_010191,17540010.2,US_West,US_West,2,838.7,0.0,11.182666666656733,False
j_083155,17540054.2,Germany,France,2,451.7,12.0,1.1292499999981374,False
j_064915,17540093.1,France,US_West,2,1100.2,146.0,14.669333333323399,False
j_083168,17540299.2,Germany,France,1,1710.2,12.0,4.275499999998138,False
j_064928,17540328.4,France,US_West,4,9.9,146.0,0.1319999999801318,False
j_083156,17540372.3,Germany,France,4,14.5,12.0,0.03625,False
j_010155,17540488.4,US_West,France,4,21.4,146.0,0.05349999999627471,False
j_064911,17540500.1,France,US_West,1,7194.2,146.0,154.96583333333953,False
j_137902,17540925.7,Japan,France,5,6.0,228.0,0.015,False
j_028404,17541120.7,US_Central,France,1,1359.8,113.0,3.3995000000018627,False
j_137929,17541768.0,Japan,France,5,6.0,228.0,0.015,False
j_137949,17542221.4,Japan,US_West,5,6.0,109.0,0.08,False
j_064918,17542322.4,France,US_West,1,21600.0,146.0,824.5493159866153,False
j_137919,17543447.6,Japan,France,5,20.5,228.0,0.05125,False
j_101444,17543714.9,Korea,France,1,5193.8,238.0,12.984500000001862,False
j_064945,17543786.6,France,France,4,7.1,0.0,0.01775000000372529,False
j_064933,17544400.3,France,France,2,1163.1,0.0,2.907750000003725,False
j_046688,17544648.1,US_East,France,4,27.2,90.0,0.06799999999813736,False
j_137917,17544938.8,Japan,France,4,34.5,228.0,0.08625,False
j_137913,17544941.1,Japan,US_West,3,402.8,109.0,8.839222222238572,False
j_010196,17545330.3,US_West,France,5,6.2,146.0,0.015499999998137354,False
j_064922,17545438.7,France,France,1,2985.5,0.0,7.46375,False
j_101418,17545473.5,Korea,France,3,79.9,238.0,0.1997499999962747,False
j_137938,17545809.3,Japan,France,3,185.0,228.0,0.4625,False
j_064913,17546440.9,France,France,1,11783.8,0.0,31.31341666666791,False
j_028419,17546477.5,US_Central,US_West,5,15.1,39.0,0.528500000052154,False
j_083194,17546948.1,Germany,US_West,4,31.6,153.0,1.1060000000521542,False
j_137915,17547002.8,Japan,US_West,5,2.7,109.0,0.09449999997392297,False
j_083191,17547015.1,Germany,France,1,3408.0,12.0,8.52,False
j_083171,17547301.0,Germany,Germany,5,10.4,0.0,0.6528889465731205,False
j_064905,17547447.5,France,US_West,1,3441.9,146.0,124.9134999999404,False
j_028412,17547531.8,US_Central,US_West,1,5301.1,39.0,199.70300000006333,False
j_083164,17547550.9,Germany,France,1,1867.9,12.0,4.669749999996275,False
j_028449,17547596.7,US_Central,France,1,5442.0,113.0,13.605,False
j_137934,17547794.4,Japan,France,4,25.9,228.0,0.0647499999962747,False
j_119652,17548018.1,India,France,1,15826.9,137.0,46.10474999999627,False
j_064946,17548025.2,France,US_West,2,441.9,146.0,15.466499999947846,False
j_083159,17548190.3,Germany,France,1,2261.9,12.0,5.654749999996275,False
j_137907,17548203.9,Japan,France,1,2497.6,228.0,6.244000000003726,False
j_028432,17548350.9,US_Central,France,5,7.3,113.0,0.018250000001862644,False
j_137920,17548440.6,Japan,Germany,5,6.2,235.0,0.38922225661989357,False
j_119689,17548453.8,India,US_West,5,4.8,225.0,0.16800000002607704,False
j_137947,17549092.9,Japan,US_West,5,4.0,109.0,0.14,False
j_119660,17549502.7,India,US_West,1,2844.8,225.0,111.30550000002607,False
j_137916,17550374.7,Japan,US_West,3,88.1,109.0,3.524000000059605,False
j_101428,17550417.2,Korea,US_West,4,5.3,134.0,0.21200000002980232,False
j_101445,17550721.7,Korea,US_West,4,83.3,134.0,3.3320000000298022,False
j_046691,17550912.9,US_East,Germany,4,54.8,95.0,3.744666666717579,False
j_119691,17551021.3,India,France,5,3.8,137.0,0.009500000001862645,False
j_010166,17551056.7,US_West,France,4,42.3,146.0,0.10575000000186265,False
j_137946,17551185.3,Japan,US_West,2,2539.1,109.0,101.8750000000652,False
j_101404,17551451.1,Korea,US_West,1,11652.8,134.0,516.031209422825,False
j_028446,17551885.0,US_Central,US_West,1,4050.8,39.0,167.87150000003166,False
j_137944,17552101.9,Japan,Germany,4,31.9,235.0,2.1798333332315085,False
j_101438,17552244.9,Korea,Germany,5,2.6,244.0,0.17766666676849127,False
j_137921,17552409.1,Japan,Germany,5,3.7,235.0,0.252833333282421,False
j_119659,17552438.2,India,France,5,4.2,137.0,0.010499999998137355,False
j_101426,17552612.2,Korea,France,5,4.1,238.0,0.01025000000372529,False
j_137901,17552626.7,Japan,Germany,4,32.0,235.0,2.1866666666666665,False
j_064910,17552670.9,France,Germany,4,17.3,12.0,1.182166666717579,False
j_064935,17552868.7,France,US_West,1,1469.6,146.0,60.62975000006147,False
j_101407,17552908.0,Korea,France,5,3.9,238.0,0.009749999996274709,False
j_010197,17553007.8,US_West,Germany,5,4.1,153.0,0.2801666667684913,False
j_046690,17553166.4,US_East,Germany,1,21600.0,95.0,1049.3440000000596,False
j_083166,17553419.6,Germany,Germany,5,4.2,0.0,0.2869999999490877,False
j_101412,17553689.4,Korea,France,5,3.8,238.0,0.01055555555762516,False
j_137911,17553717.5,Japan,US_West,1,14853.8,109.0,688.8886188889265,False
j_137926,17553773.9,Japan,France,1,5121.7,228.0,15.168944444441133,False
j_119662,17554171.7,India,France,4,21.0,137.0,0.058333333333333334,False
j_101427,17556116.5,Korea,France,5,2.6,238.0,0.007222222226361433,False
j_083188,17556197.3,Germany,France,1,6722.6,12.0,21.85161111111649,False
j_137903,17556279.9,Japan,US_West,4,32.8,109.0,1.394000000031665,False
j_046695,17556351.2,US_East,France,1,966.3,90.0,2.7494444444465143,False
j_101440,17556493.3,Korea,France,3,191.2,238.0,0.5311111111090415,False
j_101414,17556559.1,Korea,France,3,420.1,238.0,1.1669444444485837,False
j_028400,17556866.6,US_Central,France,1,6487.1,113.0,21.43844444445024,False
j_028431,17557377.6,US_Central,US_West,5,5.8,39.0,0.26905555559011796,False
j_119682,17557694.2,India,France,4,63.1,137.0,0.2103333333383004,False
j_046672,17557773.6,US_East,US_West,1,10879.0,74.0,518.3838688888951,False
j_064914,17558062.8,France,US_West,5,1.1,146.0,0.05102777784690261,False
j_028411,17558490.7,US_Central,US_West,1,7568.5,39.0,358.8596188888876,False
j_137906,17559153.0,Japan,France,3,90.6,228.0,0.3020000000049671,False
j_137943,17559404.8,Japan,Germany,5,6.0,235.0,0.36833333333333335,False
j_046677,17559423.1,US_East,France,1,4984.8,90.0,16.611611111112353,False
j_046687,17560002.6,US_East,France,2,1409.9,90.0,4.6996666666617,False
j_101439,17560003.8,Korea,France,4,137.0,238.0,0.45666666666666667,False
j_101409,17560248.6,Korea,US_West,4,37.4,134.0,1.7349444443753197,False
j_119694,17560261.5,India,US_West,5,1.9,225.0,0.08813888881976406,False
j_119687,17560263.8,India,US_West,5,8.4,225.0,0.38966666659754184,False
j_064948,17560355.4,France,France,5,5.6,0.0,0.01866666667163372,False
j_101406,17560432.8,Korea,US_West,1,3359.2,134.0,159.98509448885432,False
j_101408,17560555.6,Korea,US_West,3,530.2,134.0,24.992331745522026,False
j_010173,17560952.6,US_West,US_West,5,5.9,0.0,0.28188885603991665,False
j_046685,17560962.3,US_East,France,2,1625.2,90.0,5.41733333333085,False
j_028442,17561150.5,US_Central,Germany,1,1299.0,125.0,71.80583333333334,False
j_101449,17561438.6,Korea,US_West,5,13.2,134.0,0.630666593297736,False
j_064931,17561444.0,France,France,4,30.8,0.0,0.1026666666691502,False
j_119693,17561543.7,India,France,4,32.5,137.0,0.10833333333333334,False
j_010158,17562263.1,US_West,Germany,1,4026.4,153.0,201.05113888880652,False
j_137928,17562433.7,Japan,France,5,2.8,228.0,0.00933333333581686,False
j_137905,17562528.3,Japan,France,5,3.3,228.0,0.011000000002483527,False
j_028422,17562594.8,US_Central,France,1,3315.5,113.0,10.212611111110697,False
j_064930,17562766.9,France,US_West,1,5347.5,146.0,256.8094353716625,False
j_101429,17562791.0,Korea,Germany,4,51.8,244.0,2.863388888930074,False
j_137936,17562861.6,Japan,Germany,1,17290.8,235.0,600.6113370899847,False
j_101436,17563295.4,Korea,France,4,35.7,238.0,0.11899999999751647,False
j_119679,17563505.0,India,US_West,1,4447.2,225.0,213.46405058329754,False
j_137912,17564227.0,Japan,US_West,4,25.6,109.0,1.2231109689600832,False
j_010189,17564430.6,US_West,France,1,21600.0,146.0,52.974499999998756,False
j_083189,17564527.8,Germany,US_West,3,59.7,153.0,2.8689166666308625,False
j_028428,17564587.0,US_Central,US_West,1,799.1,39.0,38.40119444451605,False
j_028405,17564662.8,US_Central,US_West,1,2413.6,39.0,115.9868888889605,False
j_083184,17565039.2,Germany,France,1,1563.6,12.0,4.343333333337473,False
j_010156,17565073.1,US_West,Germany,3,262.6,153.0,11.525222222287622,False
j_028406,17565251.5,US_Central,France,1,6535.3,113.0,17.101722222224083,False
j_046668,17565302.0,US_East,US_West,4,20.9,74.0,1.0043611110395028,False
j_083179,17566035.5,Germany,France,1,16360.0,12.0,40.44694444444445,False
j_028418,17566150.7,US_Central,France,2,634.4,113.0,1.762222222218083,False
j_119661,17566437.8,India,France,5,4.1,137.0,0.011388888893028101,False
j_046679,17566645.5,US_East,France,1,5237.3,90.0,13.469500000001863,False
j_010181,17566828.0,US_West,US_West,1,3398.4,0.0,168.87799999992467,False
j_028423,17566830.3,US_Central,Germany,1,4988.4,125.0,170.53333333327953,False
j_101448,17566848.9,Korea,France,5,18.3,238.0,0.050833333335402936,False
j_137922,17566938.0,Japan,France,4,24.3,228.0,0.0675000000020696,False
j_101413,17566951.2,Korea,Germany,3,125.3,244.0,5.4992777778104776,False
j_064942,17566992.3,France,US_West,1,21600.0,146.0,1099.6388966666639,False
j_010171,17567391.2,US_West,US_West,1,4111.5,0.0,206.3371666666648,False
j_119669,17567767.0,India,France,4,44.2,137.0,0.12277777777570817,False
j_028438,17568106.6,US_Central,France,1,20938.8,113.0,48.65511111111173,False
j_046692,17568295.8,US_East,Germany,1,3587.2,95.0,111.73349999997662,False
j_119664,17568999.3,India,France,3,173.1,137.0,0.43275000000372527,False
j_119657,17569212.6,India,Germany,2,468.0,142.0,14.69,False
j_137914,17569433.9,Japan,Germany,1,12450.6,235.0,364.5264807903245,False
j_028409,17569469.4,US_Central,France,1,8453.2,113.0,21.132999999998137,False
j_119672,17569603.9,India,France,5,6.5,137.0,0.01625,False
j_119683,17569664.6,India,Germany,5,5.0,142.0,0.15694444444444444,False
j_119677,17570058.3,India,Germany,3,47.7,142.0,1.4972499999766136,False
j_119653,17570159.9,India,France,4,9.6,137.0,0.02400000000372529,False
j_028413,17570392.5,US_Central,France,1,14725.1,113.0,35.05786111111442,False
j_083197,17570658.3,Germany,Germany,2,1490.2,0.0,45.099749999976616,False
j_028447,17570727.2,US_Central,US_West,1,2926.8,39.0,152.5304444444821,False
j_119650,17571133.7,India,Germany,3,77.6,142.0,2.435777777824551,False
j_064936,17571243.8,France,France,1,3298.1,0.0,8.245250000003725,False
j_119676,17571261.3,India,Germany,5,12.8,142.0,0.4017777778011643,False
j_064916,17571388.9,France,France,5,2.4,0.0,0.00599999999627471,False
j_046671,17571473.4,US_East,Germany,1,5002.8,95.0,142.132833333359,False
j_101421,17571650.0,Korea,US_East,4,123.0,193.0,9.190833333333334,False
j_137918,17571760.6,Japan,US_West,4,43.2,109.0,2.2799999999606775,False
j_028424,17571777.7,US_Central,Germany,1,4635.6,125.0,131.34200000004222,False
j_101423,17571892.6,Korea,US_West,3,170.5,134.0,8.998611111111112,False
j_010163,17572007.7,US_West,US_West,1,7031.4,0.0,370.23447999992004,False
j_119678,17572031.2,India,France,3,222.1,137.0,0.5552500000037253,False
j_119654,17572114.5,India,Germany,1,21600.0,142.0,702.0058433333335,False
j_064919,17572251.8,France,US_West,3,129.0,146.0,6.808333333333334,False
j_046674,17573075.1,US_East,US_East,1,5842.5,0.0,437.53191666666623,False
j_046655,17573329.6,US_East,US_West,1,5237.1,74.0,275.46728685174446,False
j_119695,17573539.0,India,Germany,3,171.8,142.0,4.867666666687777,False
j_083153,17573690.8,Germany,Germany,1,1579.4,0.0,44.74966666662445,False
j_119663,17573905.1,India,Germany,4,17.7,142.0,0.50149999997889,False
j_010172,17574252.7,US_West,US_West,2,2379.2,0.0,125.17113093384998,False
j_064943,17574305.6,France,France,4,22.2,0.0,0.05549999999813735,False
j_101422,17574351.1,Korea,US_West,5,8.6,134.0,0.45388888896753393,False
j_010174,17574423.6,US_West,US_East,1,13074.3,74.0,984.2694166667274,False
j_010198,17574483.6,US_West,US_West,1,3449.9,0.0,181.31873481381024,False
j_046680,17574760.6,US_East,US_West,1,4524.5,74.0,238.06253555555637,False
j_046650,17574825.4,US_East,France,5,4.2,90.0,0.010499999998137355,False
j_101402,17574840.6,Korea,France,3,94.2,238.0,0.23549999999813737,False
j_064917,17575116.0,France,US_West,5,3.0,146.0,0.15833333333333333,False
j_028436,17575246.6,US_Central,US_West,3,77.8,39.0,4.084499567816893,False
j_064925,17575525.9,France,France,5,6.3,0.0,0.015750000001862646,False
j_083170,17575739.8,Germany,Germany,5,8.0,0.0,0.22666666666666666,False
j_064902,17575918.7,France,Germany,4,20.6,12.0,0.5836666667088867,False
j_064947,17577013.4,France,France,1,15895.8,0.0,33.90105555555783,False
j_119697,17577046.2,India,Germany,5,3.7,142.0,0.10483333331222336,False
j_064903,17577327.5,France,Germany,1,4772.8,12.0,140.72984250085568,False
j_028437,17577422.6,US_Central,France,1,984.1,113.0,2.4602500000037253,False
j_083165,17577586.5,Germany,France,5,3.3,12.0,0.008250000001862646,False
j_064901,17577701.8,France,France,5,2.7,0.0,0.0067499999981373545,False
j_028414,17577769.2,US_Central,France,3,527.7,113.0,1.3192499999981373,False
j_010164,17578282.4,US_West,Germany,5,6.0,153.0,0.17,False
j_101430,17578340.1,Korea,Germany,4,47.9,244.0,1.3571666666244466,False
j_119696,17578432.8,India,France,4,24.2,137.0,0.060499999998137356,False
j_010152,17578655.8,US_West,US_West,2,14400.0,0.0,633.7652214210916,False
j_119681,17578763.4,India,US_West,3,721.8,225.0,38.46549979670517,False
j_083190,17578889.8,Germany,Germany,3,152.0,0.0,4.560000422222223,False
j_137939,17578908.5,Japan,France,4,22.1,228.0,0.04911111111442248,False
j_083151,17579632.1,Germany,Germany,1,8259.3,0.0,263.6090632441971,False
j_101446,17579705.7,Korea,Germany,4,53.8,244.0,1.6140001494667962,False
j_064907,17579911.3,France,France,5,2.4,0.0,0.005333333330021964,False
j_119690,17580252.5,India,Germany,1,5970.6,142.0,188.92364485421678,False
j_083157,17580366.6,Germany,Germany,4,34.6,0.0,1.0380000961558147,False
j_101432,17580629.5,Korea,France,4,43.9,238.0,0.09755555555224418,False
j_083182,17580792.0,Germany,France,5,2.5,12.0,0.005555555555555556,False
j_046682,17580883.8,US_East,France,2,1470.2,90.0,3.2671111111094553,False
j_010192,17581146.2,US_West,France,5,4.1,146.0,0.00911111111442248,False
j_137900,17581172.3,Japan,Germany,4,65.1,235.0,1.9530001808780368,False
j_046678,17581729.6,US_East,Germany,4,29.1,95.0,0.8730000808780369,False
j_064938,17582020.5,France,France,5,10.8,0.0,0.024000000001655683,False
j_010178,17582135.8,US_West,US_West,5,17.0,0.0,0.9066666666666666,False
j_083177,17582177.9,Germany,Germany,1,11130.6,0.0,388.6907783947669,False
j_028420,17582840.8,US_Central,Germany,1,11308.3,125.0,414.40177777783634,False
j_083195,17582986.5,Germany,France,5,12.9,12.0,0.028666666663355298,False
j_064912,17583357.5,France,France,5,5.3,0.0,0.011777777779433462,False
j_064932,17583745.0,France,France,3,52.4,0.0,0.11644444444113307,False
j_010165,17583766.3,US_West,Germany,1,3018.9,153.0,98.98669444439518,False
j_064909,17583987.6,France,Germany,4,10.0,12.0,0.325,False
j_064934,17584062.9,France,France,5,12.5,0.0,0.027777777777777776,False
j_083196,17584144.9,Germany,France,5,2.1,12.0,0.004666666669978036,False
j_010195,17584567.7,US_West,France,5,1.5,146.0,0.0033333333333333335,False
j_064923,17584656.3,France,France,5,11.0,0.0,0.024444444444444446,False
j_010170,17585436.3,US_West,France,2,1259.4,146.0,2.605416666663562,False
j_101403,17586001.4,Korea,Germany,4,23.3,244.0,0.7831388889139311,False
j_064927,17586335.6,France,France,3,527.4,0.0,1.0254999999971026,False
j_064937,17586893.4,France,France,1,4031.3,0.0,7.838638888890338,False
j_101424,17587092.6,Korea,US_West,2,3776.5,134.0,144.930138888862,False
j_010176,17587595.4,US_West,France,2,677.1,146.0,1.3165833333362307,False
j_010167,17587637.9,US_West,France,2,2864.8,146.0,5.570444444445894,False
j_083167,17587656.0,Germany,Germany,1,4869.4,0.0,177.4803333332762,False
j_064921,17587888.9,France,Germany,5,1.8,12.0,0.06050000002504223,False
j_064929,17587979.6,France,US_West,3,99.7,146.0,4.431111111077997,False
j_101401,17588301.2,Korea,France,1,5926.3,238.0,12.094194444445893,False
j_083199,17588596.5,Germany,Germany,5,2.3,0.0,0.07730555558059779,False
j_064908,17589100.1,France,France,5,4.3,0.0,0.008361111112559836,False
j_083176,17589115.7,Germany,France,5,2.7,12.0,0.005249999998551276,False
j_083174,17589297.2,Germany,Germany,5,5.1,0.0,0.17141666671675113,False
j_064926,17589342.5,France,France,2,1118.3,0.0,2.1744722222236708,False
j_010175,17589433.8,US_West,US_West,5,4.7,0.0,0.2088888888557752,False
j_137925,17589511.1,Japan,Germany,2,1053.1,235.0,39.949027777841934,False
j_028434,17589786.2,US_Central,US_West,1,5642.1,39.0,135.2713673008681,False
j_046689,17589925.7,US_East,US_West,1,4520.9,74.0,111.68342012941878,False
j_083162,17590042.5,Germany,France,5,2.8,12.0,0.005444444445893168,False
j_083187,17590134.4,Germany,US_West,3,355.0,153.0,9.368055555555555,False
j_010199,17590222.0,US_West,Germany,2,1259.3,153.0,48.273166666695225,False
j_083181,17590235.2,Germany,US_West,5,4.3,153.0,0.11347222224188348,False
j_046658,17590347.3,US_East,Germany,5,4.5,95.0,0.1725,False
j_119686,17591085.8,India,US_West,1,3605.4,225.0,86.02961525329856,False
j_046681,17591105.0,US_East,France,3,138.5,90.0,0.2693055555555556,False
j_083192,17591163.3,Germany,US_West,3,85.4,153.0,2.2536111110717885,False
j_119655,17591250.4,India,France,1,12008.9,137.0,41.675889888875226,False
j_137945,17591342.6,Japan,France,2,560.2,228.0,1.089277777776329,False
j_119666,17591712.0,India,Germany,5,6.1,142.0,0.23383333339045445,False
j_010153,17591773.1,US_West,US_West,5,6.2,0.0,0.16361111109144985,False
j_010150,17591846.4,US_West,US_West,2,2739.5,0.0,63.82297607195355,False
j_064920,17591915.9,France,France,5,7.8,0.0,0.01516666666811539,False
j_046651,17592030.0,US_East,Germany,1,1689.8,95.0,73.72777777781917,False
j_010179,17592082.7,US_West,US_West,1,7030.1,0.0,142.95831555558826,False
j_046699,17592115.8,US_East,France,1,21600.0,90.0,104.18133433333665,False
j_028441,17592643.4,US_Central,Germany,5,2.5,125.0,0.09583333333333334,False
j_028448,17592670.7,US_Central,Germany,3,185.8,125.0,7.122333333361894,False
